timestamp,accel_x,accel_y,accel_z,omega_x,omega_y,omega_z,mag_x,mag_y,mag_z,roll,pitch,yaw,volt_main,pressure,temperature,elevator,aileron,rudder_l,rudder_r,state,opmode
363059,0,-54,2038,3,0,0,0,0,0,-29,-274,13141,1415,-1165,3274,0,0,0,0,0,3
363155,5,-57,2043,4,-3,0,0,0,0,-28,-275,13140,1415,-1156,3274,0,0,0,0,0,3
363251,3,-50,2039,-2,-2,0,0,0,0,-27,-275,13140,1415,-1129,3274,0,0,0,0,0,3
363363,7,-51,2041,1,6,0,0,0,0,-28,-275,13142,1415,-1112,3274,0,0,0,0,0,3
363459,9,-54,2043,2,2,0,0,0,0,-28,-276,13145,1417,-1156,3274,0,0,0,0,0,3
363555,5,-55,2041,1,0,0,0,0,0,-28,-275,13146,1415,-1150,3273,0,0,0,0,0,3
363650,5,-54,2040,2,-1,0,0,0,0,-29,-275,13149,1415,-1141,3273,0,0,0,0,0,3
363763,6,-55,2042,0,0,0,0,0,0,-28,-276,13151,1414,-1160,3273,0,0,0,0,0,3
363859,10,-53,2044,0,-3,0,0,0,0,-27,-275,13152,1415,-1168,3273,0,0,0,0,0,3
363955,6,-53,2044,0,1,0,0,0,0,-27,-275,13150,1416,-1129,3273,0,0,0,0,0,3
364051,5,-55,2040,-3,0,0,0,0,0,-27,-276,13150,1415,-1151,3274,0,0,0,0,0,3
364163,7,-54,2042,0,5,0,0,0,0,-27,-276,13151,1414,-1169,3273,0,0,0,0,0,3
364259,7,-51,2041,0,0,0,0,0,0,-26,-275,13151,1413,-1157,3273,0,0,0,0,0,3
364356,3,-51,2039,-1,0,0,0,0,0,-26,-275,13151,1416,-1143,3273,0,0,0,0,0,3
364452,6,-54,2042,-2,1,0,0,0,0,-26,-275,13150,1414,-1148,3274,0,0,0,0,0,3
364564,2,-55,2040,-1,0,0,0,0,0,-25,-277,13153,1414,-1142,3274,0,0,0,0,0,3
364660,8,-54,2042,3,-3,0,0,0,0,-25,-277,13152,1414,-1154,3274,0,0,0,0,0,3
364756,5,-54,2040,0,1,0,0,0,0,-26,-276,13152,1416,-1160,3274,0,0,0,0,0,3
364852,8,-52,2041,-1,-1,0,0,0,0,-26,-276,13153,1415,-1155,3275,0,0,0,0,0,3
364964,7,-54,2041,-2,0,0,0,0,0,-26,-276,13155,1415,-1191,3275,0,0,0,0,0,3
365060,4,-55,2039,-3,2,0,0,0,0,-25,-277,13157,1414,-1169,3275,0,0,0,0,0,3
365156,6,-53,2041,0,0,0,0,0,0,-25,-278,13158,1413,-1211,3277,0,0,0,0,0,3
365252,9,-51,2041,0,-1,0,0,0,0,-25,-277,13157,1413,-1210,3277,0,0,0,0,0,3
365342,5,-55,2042,2,0,0,0,0,0,-26,-276,13156,1415,-1218,3278,0,0,0,0,0,3
365460,6,-54,2040,2,0,0,0,0,0,-26,-277,13155,1415,-1183,3278,0,0,0,0,0,3
365556,6,-54,2043,0,0,0,0,0,0,-26,-276,13155,1414,-1191,3278,0,0,0,0,0,3
365647,7,-53,2043,0,0,0,0,0,0,-27,-276,13156,1416,-1222,3278,0,0,0,0,0,3
365743,8,-54,2044,0,0,0,0,0,0,-27,-276,13156,1414,-1205,3278,0,0,0,0,0,3
365860,5,-55,2041,-3,2,0,0,0,0,-27,-276,13157,1413,-1197,3279,0,0,0,0,0,3
365957,6,-52,2043,0,2,0,0,0,0,-24,-278,13157,1412,-1213,3279,0,0,0,0,0,3
366047,5,-54,2040,-1,2,0,0,0,0,-23,-279,13157,1416,-1230,3280,0,0,0,0,0,3
366143,4,-56,2042,0,0,0,0,0,0,-21,-281,13158,1413,-1216,3280,0,0,0,0,0,3
366261,5,-56,2042,3,-3,0,0,0,0,-22,-280,13158,1414,-1227,3281,0,0,0,0,0,3
366357,3,-57,2040,-1,-3,0,0,0,0,-23,-281,13158,1414,-1207,3281,0,0,0,0,0,3
366454,4,-56,2041,-3,1,0,0,0,0,-21,-282,13159,1414,-1211,3282,0,0,0,0,0,3
366543,2,-57,2039,-3,4,0,0,0,0,-18,-283,13159,1416,-1190,3282,0,0,0,0,0,3
366662,3,-58,2042,-6,3,0,0,0,0,-17,-285,13159,1414,-1191,3283,0,0,0,0,0,3
366751,0,-56,2040,-2,0,0,0,0,0,-15,-286,13159,1414,-1155,3283,0,0,0,0,0,3
366848,5,-57,2042,2,-2,0,0,0,0,-14,-287,13160,1414,-1186,3284,0,0,0,0,0,3
366944,2,-56,2038,0,0,0,0,0,0,-14,-289,13160,1415,-1166,3284,0,0,0,0,0,3
367062,6,-60,2045,1,-7,0,0,0,0,-15,-289,13160,1415,-1165,3284,0,0,0,0,0,3
367152,7,-56,2044,-7,4,0,0,0,0,-13,-291,13160,1415,-1186,3286,0,0,0,0,0,3
